,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39584,41,management,married,tertiary,no,3769,yes,no,cellular,26,may,94,1,-1,0,unknown,no
39585,25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,0,unknown,no
39586,27,unemployed,single,primary,no,223,no,no,cellular,26,may,103,1,-1,0,unknown,no
39587,26,admin.,single,tertiary,no,2170,yes,no,cellular,26,may,81,1,29,1,failure,no
39588,32,technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no
39589,58,retired,married,primary,no,928,no,no,cellular,26,may,304,1,-1,0,unknown,no
39590,43,management,married,tertiary,no,228,yes,no,cellular,26,may,55,1,113,1,failure,no
39591,26,admin.,married,unknown,no,4311,no,no,cellular,26,may,75,1,-1,0,unknown,no
39592,24,student,married,unknown,no,146,no,no,cellular,26,may,147,1,40,1,failure,no
39593,59,management,divorced,tertiary,no,81,no,no,cellular,26,may,140,1,-1,0,unknown,no
39594,36,technician,married,secondary,no,15485,no,no,cellular,26,may,83,1,42,1,success,no
39595,31,technician,married,secondary,no,180,no,no,cellular,26,may,222,1,70,2,success,no
39596,52,technician,married,secondary,no,195,yes,no,cellular,26,may,145,1,98,2,failure,no
39597,60,retired,married,tertiary,no,846,no,no,telephone,26,may,1346,1,-1,0,unknown,yes
39598,43,management,divorced,tertiary,no,36,no,no,cellular,26,may,118,1,102,2,failure,no
39599,28,self-employed,single,tertiary,no,805,no,no,cellular,26,may,69,1,99,1,success,no
39600,59,management,married,tertiary,no,1831,no,no,cellular,26,may,245,2,98,2,failure,no
39601,28,admin.,single,tertiary,no,336,no,no,cellular,26,may,135,1,-1,0,unknown,no
39602,25,management,single,tertiary,no,530,no,no,cellular,26,may,88,1,-1,0,unknown,no
39603,50,management,married,tertiary,no,2635,no,no,cellular,26,may,303,2,-1,0,unknown,no
39604,21,technician,single,unknown,no,360,no,no,cellular,26,may,131,2,-1,0,unknown,yes
39605,25,student,single,tertiary,no,326,no,no,cellular,26,may,390,1,-1,0,unknown,yes
39606,57,self-employed,married,tertiary,no,350,no,no,cellular,26,may,132,6,112,3,failure,no
39607,60,management,married,tertiary,no,21088,yes,no,cellular,26,may,187,1,-1,0,unknown,no
39608,51,management,married,tertiary,no,583,no,no,cellular,26,may,109,1,-1,0,unknown,no
39609,26,student,single,secondary,no,100,no,no,cellular,26,may,445,1,-1,0,unknown,yes
39610,31,management,married,tertiary,no,2196,yes,no,cellular,26,may,299,2,-1,0,unknown,no
39611,34,management,single,tertiary,no,0,no,no,cellular,26,may,93,1,-1,0,unknown,no
39612,49,technician,single,secondary,no,0,yes,no,cellular,26,may,223,1,-1,0,unknown,no
39613,34,housemaid,married,tertiary,no,0,no,no,cellular,26,may,141,1,188,1,failure,no
39614,46,management,married,tertiary,no,0,no,no,cellular,26,may,401,1,-1,0,unknown,no
39615,60,admin.,married,unknown,no,1088,yes,no,cellular,26,may,149,1,-1,0,unknown,no
39616,38,management,married,unknown,no,3576,no,no,cellular,26,may,579,1,-1,0,unknown,yes
39617,30,self-employed,single,tertiary,no,166,no,no,cellular,26,may,136,1,-1,0,unknown,no
39618,32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,failure,no
39619,46,technician,married,secondary,no,2501,no,no,cellular,26,may,323,1,-1,0,unknown,no
39620,34,management,single,tertiary,no,0,yes,yes,cellular,26,may,197,2,98,1,other,no
39621,44,technician,single,tertiary,no,643,no,no,cellular,26,may,222,3,-1,0,unknown,no
39622,34,technician,married,tertiary,no,0,no,no,cellular,26,may,58,1,-1,0,unknown,no
39623,29,services,married,secondary,no,1135,yes,no,cellular,26,may,407,2,98,1,success,no
39624,32,management,married,tertiary,no,410,yes,no,cellular,26,may,252,2,-1,0,unknown,no
39625,36,admin.,single,tertiary,no,635,no,no,cellular,26,may,80,1,102,1,failure,no
39626,32,technician,married,unknown,no,712,no,no,cellular,26,may,112,1,-1,0,unknown,no
39627,36,technician,single,secondary,no,144,no,no,cellular,26,may,87,1,308,2,failure,no
39628,55,technician,divorced,secondary,no,217,yes,yes,cellular,26,may,176,1,-1,0,unknown,no
39629,25,student,single,secondary,no,304,no,no,cellular,26,may,226,2,-1,0,unknown,yes
39630,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,0,unknown,yes
39631,21,blue-collar,single,secondary,no,164,no,no,cellular,26,may,260,1,-1,0,unknown,no
39632,53,blue-collar,married,primary,no,655,yes,no,cellular,26,may,103,2,-1,0,unknown,no
39633,56,services,divorced,primary,no,23,no,no,telephone,26,may,108,4,-1,0,unknown,no
39634,34,technician,single,secondary,no,2178,yes,no,cellular,26,may,41,1,-1,0,unknown,no
39635,28,admin.,married,secondary,no,0,yes,yes,cellular,26,may,89,1,-1,0,unknown,no
39636,28,admin.,married,secondary,no,147,yes,yes,cellular,26,may,82,1,-1,0,unknown,no
39637,29,management,single,tertiary,no,2907,yes,no,cellular,26,may,150,1,-1,0,unknown,no
39638,25,student,single,unknown,no,3,no,no,cellular,26,may,170,1,-1,0,unknown,yes
39639,34,management,married,tertiary,no,402,no,no,cellular,26,may,147,1,-1,0,unknown,no
39640,28,technician,single,secondary,no,6551,no,no,cellular,26,may,362,1,77,1,failure,no
39641,33,admin.,single,tertiary,no,1077,no,no,cellular,26,may,118,2,-1,0,unknown,no
39642,26,student,single,tertiary,no,255,no,no,cellular,26,may,264,2,-1,0,unknown,no
39643,60,retired,married,tertiary,no,3461,no,no,cellular,26,may,94,2,112,2,failure,no
39644,29,student,single,tertiary,no,795,no,no,cellular,26,may,258,1,-1,0,unknown,no
39645,25,technician,single,secondary,no,1847,no,no,cellular,26,may,137,2,-1,0,unknown,no
39646,60,management,married,tertiary,no,1574,no,no,cellular,26,may,189,2,349,1,failure,no
39647,32,management,single,tertiary,no,312,no,no,cellular,26,may,208,2,98,2,success,yes
39648,47,housemaid,single,secondary,no,17023,no,no,cellular,26,may,379,2,97,4,other,no
39649,29,management,single,tertiary,no,15459,no,no,cellular,26,may,245,3,97,7,success,no
39650,25,admin.,married,tertiary,no,906,no,no,cellular,26,may,253,1,-1,0,unknown,yes
39651,21,admin.,single,secondary,no,524,no,no,cellular,26,may,185,1,-1,0,unknown,yes
39652,34,management,single,tertiary,no,2555,yes,no,cellular,26,may,129,2,-1,0,unknown,no
39653,32,management,married,tertiary,no,8,yes,no,cellular,26,may,175,2,-1,0,unknown,no
39654,24,technician,single,secondary,no,1234,no,no,cellular,27,may,480,2,-1,0,unknown,no
39655,41,self-employed,single,tertiary,no,1081,no,no,cellular,27,may,229,3,-1,0,unknown,yes
39656,50,admin.,married,tertiary,no,843,no,yes,cellular,27,may,71,3,-1,0,unknown,no
39657,44,technician,single,tertiary,no,2033,no,no,cellular,27,may,158,1,-1,0,unknown,no
39658,47,admin.,married,tertiary,no,2279,yes,yes,cellular,27,may,161,1,-1,0,unknown,no
39659,30,admin.,single,secondary,no,983,yes,no,cellular,27,may,189,2,-1,0,unknown,yes
39660,29,self-employed,married,tertiary,no,2305,no,no,cellular,27,may,82,2,-1,0,unknown,no
39661,56,management,divorced,unknown,no,854,no,no,cellular,27,may,121,1,-1,0,unknown,no
39662,47,admin.,divorced,secondary,no,2232,no,no,cellular,27,may,439,1,103,1,success,yes
39663,37,admin.,married,secondary,no,1967,no,no,cellular,27,may,242,1,212,1,success,yes
39664,27,management,single,tertiary,no,80,no,no,cellular,27,may,188,2,-1,0,unknown,no
39665,34,admin.,married,secondary,no,1406,yes,no,cellular,27,may,145,1,-1,0,unknown,yes
39666,60,retired,divorced,secondary,no,1923,no,no,cellular,27,may,282,1,-1,0,unknown,no
39667,26,management,single,tertiary,no,155,yes,no,cellular,27,may,74,4,43,5,other,no
39668,27,management,single,tertiary,no,7,no,no,cellular,27,may,483,2,-1,0,unknown,no
39669,49,housemaid,married,primary,no,5038,yes,no,telephone,27,may,108,1,-1,0,unknown,no
39670,37,admin.,married,secondary,no,1559,no,no,cellular,27,may,81,1,-1,0,unknown,no
39671,27,student,single,secondary,no,274,no,no,cellular,27,may,283,1,-1,0,unknown,no
39672,28,admin.,single,secondary,no,157,no,no,cellular,27,may,155,3,-1,0,unknown,yes
39673,50,services,married,secondary,no,77,no,no,cellular,27,may,138,2,-1,0,unknown,no
39674,58,retired,married,primary,yes,-235,no,yes,telephone,27,may,93,2,-1,0,unknown,no
39675,24,admin.,single,tertiary,no,0,yes,no,cellular,27,may,122,2,-1,0,unknown,yes
39676,51,housemaid,married,unknown,no,2337,yes,no,cellular,27,may,133,2,41,5,success,no
39677,26,admin.,single,secondary,no,2509,no,no,cellular,27,may,776,3,97,3,success,yes
39678,43,management,married,tertiary,no,1188,no,no,cellular,27,may,140,2,-1,0,unknown,no
39679,30,admin.,single,secondary,no,1027,yes,no,cellular,27,may,136,2,114,1,success,no
39680,39,technician,married,secondary,no,505,no,no,cellular,27,may,86,4,-1,0,unknown,no
39681,25,management,single,tertiary,no,430,no,yes,cellular,27,may,145,2,-1,0,unknown,no
39682,37,admin.,married,secondary,no,7,yes,no,cellular,27,may,224,7,105,1,other,no
39683,24,blue-collar,single,secondary,no,383,no,no,cellular,27,may,101,1,-1,0,unknown,no
39684,60,housemaid,divorced,secondary,no,2063,no,no,cellular,27,may,95,1,99,2,failure,no
39685,25,management,single,tertiary,no,808,no,no,cellular,27,may,268,2,-1,0,unknown,no
39686,32,blue-collar,married,secondary,no,10287,yes,no,cellular,27,may,281,4,188,1,failure,yes
39687,32,unemployed,single,secondary,no,0,no,no,cellular,27,may,123,2,-1,0,unknown,no
39688,25,student,single,unknown,no,92,no,no,cellular,27,may,297,1,-1,0,unknown,no
39689,30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,1,98,1,success,yes
39690,54,self-employed,single,tertiary,no,384,no,yes,cellular,27,may,200,1,-1,0,unknown,yes
39691,45,management,single,tertiary,no,0,no,no,cellular,27,may,114,1,-1,0,unknown,no
39692,39,entrepreneur,married,secondary,no,3471,yes,no,cellular,27,may,113,1,-1,0,unknown,no
39693,51,housemaid,married,secondary,no,2239,no,no,cellular,27,may,1576,1,-1,0,unknown,no
39694,35,technician,married,secondary,no,1368,no,no,cellular,27,may,329,1,41,2,other,yes
39695,26,student,single,secondary,no,0,no,no,cellular,27,may,107,2,-1,0,unknown,no
39696,32,admin.,single,secondary,no,1649,no,no,cellular,27,may,204,2,-1,0,unknown,no
39697,54,retired,divorced,tertiary,no,3076,no,no,cellular,27,may,367,2,-1,0,unknown,yes
39698,43,management,married,tertiary,no,1336,yes,yes,cellular,27,may,82,2,309,1,failure,no
39699,25,admin.,single,secondary,no,425,no,no,cellular,27,may,100,1,-1,0,unknown,no
39700,46,management,married,tertiary,no,2199,no,no,telephone,27,may,146,1,-1,0,unknown,no
39701,24,blue-collar,single,unknown,no,192,no,no,cellular,27,may,424,1,-1,0,unknown,no
39702,44,management,married,tertiary,no,7818,no,no,cellular,27,may,412,1,-1,0,unknown,yes
39703,36,management,married,tertiary,no,217,no,no,cellular,27,may,103,1,-1,0,unknown,no
39704,56,admin.,single,secondary,no,4118,no,no,telephone,27,may,165,1,-1,0,unknown,yes
39705,38,technician,single,secondary,no,2442,no,no,cellular,27,may,161,1,100,3,success,no
39706,25,management,single,tertiary,no,222,no,no,cellular,27,may,114,1,-1,0,unknown,no
39707,23,admin.,single,secondary,no,1358,no,no,cellular,27,may,237,2,-1,0,unknown,no
39708,28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,no
39709,42,management,married,tertiary,no,261,no,no,cellular,27,may,207,5,-1,0,unknown,no
39710,21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no
39711,26,student,single,tertiary,no,13107,yes,no,cellular,27,may,112,2,-1,0,unknown,no
39712,58,housemaid,married,secondary,no,196,no,yes,cellular,27,may,110,3,-1,0,unknown,no
39713,54,management,divorced,tertiary,no,55,yes,no,cellular,27,may,183,2,-1,0,unknown,no
39714,25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89,2,failure,yes
39715,55,admin.,divorced,secondary,no,1872,no,no,cellular,27,may,76,3,103,5,success,no
39716,32,blue-collar,single,secondary,no,4339,yes,yes,cellular,27,may,76,2,-1,0,unknown,no
39717,25,student,single,unknown,no,277,no,no,cellular,27,may,311,2,-1,0,unknown,yes
39718,39,blue-collar,single,secondary,no,254,no,no,cellular,27,may,128,4,-1,0,unknown,no
39719,28,management,married,tertiary,no,1109,yes,no,cellular,27,may,89,4,310,5,failure,no
39720,32,self-employed,single,tertiary,no,312,yes,no,cellular,27,may,99,2,-1,0,unknown,no
39721,55,management,married,tertiary,no,39098,no,no,cellular,27,may,236,3,-1,0,unknown,no
39722,30,self-employed,single,tertiary,no,48,no,no,cellular,27,may,144,2,187,1,failure,no
39723,52,technician,married,secondary,no,196,yes,yes,cellular,27,may,99,2,99,1,success,no
39724,43,admin.,married,secondary,no,132,no,no,cellular,27,may,187,2,71,1,success,yes
39725,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
39726,29,management,single,tertiary,no,559,no,no,telephone,27,may,86,4,-1,0,unknown,no
39727,56,admin.,married,secondary,no,1671,no,no,cellular,28,may,158,2,-1,0,unknown,no
39728,23,student,single,unknown,no,565,no,no,cellular,28,may,162,7,-1,0,unknown,no
39729,50,management,married,tertiary,no,253,no,no,cellular,28,may,513,9,-1,0,unknown,yes
39730,34,management,married,tertiary,no,8000,no,no,cellular,28,may,110,2,-1,0,unknown,no
39731,29,services,married,secondary,no,3748,no,no,cellular,28,may,322,3,-1,0,unknown,no
39732,26,management,single,tertiary,no,2506,no,no,cellular,28,may,210,2,100,1,success,no
39733,36,self-employed,married,tertiary,no,687,yes,no,cellular,28,may,568,8,-1,0,unknown,no
39734,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure,no
39735,36,admin.,married,secondary,no,953,yes,no,cellular,28,may,77,1,100,1,failure,no
39736,35,admin.,single,tertiary,no,777,no,yes,cellular,28,may,85,1,-1,0,unknown,no
39737,45,admin.,married,unknown,no,2033,no,no,cellular,28,may,48,4,-1,0,unknown,no
39738,30,admin.,married,secondary,no,0,no,no,cellular,28,may,93,3,-1,0,unknown,no
39739,24,student,single,secondary,no,501,no,no,cellular,28,may,121,6,-1,0,unknown,no
39740,24,technician,single,secondary,no,434,no,no,cellular,28,may,331,1,-1,0,unknown,no
39741,25,technician,single,secondary,no,7103,yes,no,cellular,28,may,188,3,10,1,failure,yes
39742,31,services,single,secondary,no,278,no,no,cellular,28,may,95,3,-1,0,unknown,no
39743,25,technician,married,secondary,no,517,no,no,cellular,28,may,135,3,-1,0,unknown,no
39744,51,management,married,tertiary,no,994,no,no,cellular,28,may,414,3,-1,0,unknown,no
39745,30,management,single,tertiary,no,1269,no,no,cellular,28,may,361,2,-1,0,unknown,no
39746,45,management,single,tertiary,no,1411,no,no,cellular,28,may,142,3,-1,0,unknown,no
39747,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown,no
39748,38,technician,single,secondary,no,311,yes,no,cellular,28,may,61,2,-1,0,unknown,no
39749,35,technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,unknown,no
39750,57,retired,married,tertiary,no,0,no,no,cellular,28,may,141,3,-1,0,unknown,no
39751,37,admin.,married,tertiary,no,23,yes,no,telephone,28,may,71,1,90,1,other,no
39752,55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success,yes
39753,57,entrepreneur,married,secondary,no,2464,no,no,cellular,1,jun,113,1,-1,0,unknown,no
39754,57,management,married,tertiary,no,473,no,no,cellular,1,jun,295,1,-1,0,unknown,yes
39755,55,technician,married,secondary,no,511,yes,no,cellular,1,jun,108,1,94,2,other,no
39756,28,admin.,single,tertiary,no,14,no,no,cellular,1,jun,201,1,-1,0,unknown,no
39757,38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,71,1,-1,0,unknown,no
39758,48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264,1,-1,0,unknown,yes
39759,46,admin.,divorced,secondary,no,3280,no,no,cellular,1,jun,110,1,-1,0,unknown,no
39760,26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,failure,no
39761,25,unemployed,single,tertiary,no,343,no,no,cellular,1,jun,377,1,-1,0,unknown,yes
39762,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,205,1,95,1,success,yes
39763,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,287,1,-1,0,unknown,yes
39764,40,management,divorced,tertiary,no,3355,no,no,cellular,1,jun,212,1,-1,0,unknown,no
39765,43,management,married,tertiary,no,0,no,no,cellular,1,jun,346,1,-1,0,unknown,no
39766,38,housemaid,divorced,secondary,no,70,no,no,cellular,1,jun,263,1,-1,0,unknown,yes
39767,41,technician,divorced,tertiary,no,2611,yes,no,cellular,1,jun,129,1,314,2,failure,no
39768,47,technician,married,tertiary,no,213,no,no,cellular,1,jun,154,1,-1,0,unknown,no
39769,37,technician,married,tertiary,no,6968,no,no,cellular,1,jun,175,1,-1,0,unknown,no
39770,60,technician,married,secondary,no,1740,no,no,cellular,1,jun,814,1,80,2,success,no
39771,46,management,divorced,tertiary,no,4629,no,no,cellular,1,jun,67,1,41,1,failure,no
39772,24,student,single,unknown,no,839,no,no,cellular,1,jun,65,1,-1,0,unknown,no
39773,45,blue-collar,married,secondary,no,1723,no,no,cellular,1,jun,166,2,-1,0,unknown,yes
39774,33,management,married,tertiary,no,1323,no,no,cellular,1,jun,327,1,-1,0,unknown,yes
39775,45,admin.,married,tertiary,no,2552,no,no,cellular,1,jun,69,1,293,7,failure,yes
39776,30,management,married,tertiary,no,155,yes,no,cellular,1,jun,353,1,-1,0,unknown,no
39777,59,admin.,married,secondary,no,205,no,no,telephone,1,jun,277,1,-1,0,unknown,no
39778,59,retired,married,tertiary,no,1312,yes,no,cellular,1,jun,244,2,-1,0,unknown,no
39779,46,technician,single,secondary,no,5862,no,no,cellular,1,jun,84,1,-1,0,unknown,yes
39780,26,management,single,secondary,no,2613,no,no,cellular,1,jun,326,1,-1,0,unknown,yes
39781,25,student,single,secondary,no,1116,yes,no,cellular,1,jun,119,1,20,5,failure,no
39782,31,unemployed,single,primary,no,3652,no,no,cellular,1,jun,285,1,-1,0,unknown,no
39783,58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,no
39784,34,admin.,single,secondary,no,528,no,no,cellular,1,jun,165,1,124,1,other,no
39785,58,management,married,tertiary,no,2764,no,no,cellular,1,jun,459,1,196,1,failure,no
39786,49,admin.,married,secondary,no,0,no,no,cellular,1,jun,1460,1,-1,0,unknown,yes
39787,25,technician,single,secondary,no,938,no,no,cellular,1,jun,1048,1,-1,0,unknown,yes
39788,53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,yes
39789,42,entrepreneur,married,secondary,no,707,no,no,cellular,1,jun,233,1,348,1,success,no
39790,43,management,married,tertiary,no,1059,no,yes,cellular,1,jun,335,2,-1,0,unknown,yes
39791,49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,412,2,-1,0,unknown,yes
39792,54,management,married,tertiary,no,534,no,no,cellular,1,jun,177,2,-1,0,unknown,yes
39793,47,technician,married,secondary,no,293,no,no,cellular,1,jun,251,1,90,1,success,yes
39794,55,technician,married,secondary,no,0,yes,yes,cellular,1,jun,106,1,91,1,success,no
39795,52,technician,married,secondary,no,0,yes,no,cellular,1,jun,144,1,83,1,failure,no
39796,37,management,married,tertiary,no,1352,no,no,cellular,1,jun,93,1,347,1,success,no
39797,52,entrepreneur,married,primary,no,1998,no,no,telephone,1,jun,153,1,-1,0,unknown,no
39798,60,management,married,tertiary,no,261,yes,yes,cellular,1,jun,128,1,192,1,failure,no
39799,34,blue-collar,married,secondary,no,262,no,no,cellular,1,jun,339,1,-1,0,unknown,yes
39800,57,retired,married,tertiary,no,1292,no,no,cellular,1,jun,151,1,69,1,failure,no
39801,35,management,single,tertiary,no,671,yes,no,cellular,1,jun,128,1,83,1,success,no
39802,56,management,married,tertiary,no,1407,no,no,cellular,1,jun,388,1,-1,0,unknown,no
39803,47,unknown,single,unknown,no,1819,no,no,cellular,1,jun,180,1,-1,0,unknown,no
39804,46,management,married,tertiary,no,0,yes,no,cellular,1,jun,87,2,-1,0,unknown,no
39805,52,retired,married,primary,no,1629,no,no,telephone,1,jun,192,1,-1,0,unknown,no
39806,45,entrepreneur,married,tertiary,no,98,no,no,cellular,1,jun,761,2,-1,0,unknown,no
39807,48,housemaid,married,primary,no,332,yes,no,cellular,1,jun,262,1,-1,0,unknown,no
39808,50,management,married,tertiary,no,85,no,yes,cellular,1,jun,141,1,-1,0,unknown,no
39809,49,management,single,tertiary,no,493,no,no,cellular,1,jun,161,1,39,1,failure,no
39810,30,management,single,tertiary,no,147,no,no,cellular,1,jun,153,1,-1,0,unknown,no
39811,54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,2,success,yes
39812,53,admin.,married,secondary,no,2851,no,yes,telephone,1,jun,89,1,119,1,failure,no
39813,43,management,divorced,tertiary,no,2367,no,no,cellular,1,jun,114,1,38,2,other,yes
39814,42,management,divorced,tertiary,no,0,no,no,cellular,1,jun,450,1,196,1,failure,no
39815,46,admin.,divorced,secondary,no,2087,no,no,cellular,1,jun,111,1,119,4,other,no
39816,23,services,single,secondary,no,31,no,no,cellular,1,jun,192,1,-1,0,unknown,yes
39817,48,management,married,tertiary,no,3842,no,no,cellular,1,jun,215,2,-1,0,unknown,yes
39818,30,self-employed,single,tertiary,no,3343,no,no,cellular,1,jun,235,1,-1,0,unknown,yes
39819,38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,232,2,-1,0,unknown,yes
39820,38,unemployed,single,secondary,no,804,no,no,cellular,1,jun,1087,1,-1,0,unknown,yes
39821,34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,-1,0,unknown,yes
39822,39,technician,single,tertiary,no,139,no,no,telephone,1,jun,182,1,-1,0,unknown,no
39823,52,admin.,single,secondary,no,-528,yes,yes,cellular,1,jun,1144,2,-1,0,unknown,yes
39824,58,management,married,primary,no,1727,no,no,telephone,1,jun,336,2,-1,0,unknown,no
39825,57,retired,divorced,primary,no,698,no,no,telephone,1,jun,53,2,-1,0,unknown,no
39826,27,management,single,tertiary,no,1840,no,no,cellular,1,jun,220,1,28,8,other,yes
39827,60,management,married,tertiary,no,3824,no,no,cellular,1,jun,195,3,-1,0,unknown,no
39828,58,technician,married,tertiary,no,883,no,no,cellular,1,jun,373,2,-1,0,unknown,no
39829,55,blue-collar,married,secondary,no,16873,no,no,cellular,1,jun,78,2,-1,0,unknown,no
39830,31,self-employed,single,tertiary,no,283,no,no,cellular,1,jun,134,1,-1,0,unknown,no
39831,27,services,single,secondary,no,0,no,no,cellular,1,jun,181,1,-1,0,unknown,no
39832,44,management,divorced,tertiary,no,7541,yes,no,telephone,1,jun,55,2,82,1,other,no
39833,34,management,married,tertiary,no,690,yes,no,cellular,1,jun,95,2,-1,0,unknown,no
39834,50,technician,divorced,secondary,no,0,no,no,cellular,1,jun,113,2,-1,0,unknown,no
39835,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,yes
39836,36,technician,married,tertiary,no,202,no,no,cellular,1,jun,206,1,192,1,failure,no
39837,41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown,no
39838,36,management,married,tertiary,no,387,no,no,cellular,2,jun,327,1,-1,0,unknown,no
39839,36,admin.,single,secondary,no,119,no,no,cellular,2,jun,93,2,-1,0,unknown,no
39840,47,management,married,tertiary,no,2351,no,no,cellular,2,jun,163,2,84,1,success,yes
39841,30,management,single,tertiary,no,3289,no,no,cellular,2,jun,111,1,-1,0,unknown,no
39842,32,technician,married,tertiary,no,0,yes,no,cellular,2,jun,149,1,-1,0,unknown,no
39843,47,unknown,single,unknown,no,172,no,no,telephone,2,jun,23,1,-1,0,unknown,no
39844,43,blue-collar,married,secondary,no,1025,yes,no,cellular,2,jun,106,1,-1,0,unknown,no
39845,29,management,single,tertiary,no,92,no,no,cellular,2,jun,101,1,92,5,success,no
39846,54,unemployed,divorced,secondary,no,1664,no,no,cellular,2,jun,257,3,-1,0,unknown,yes
39847,26,management,single,tertiary,no,1623,no,no,cellular,2,jun,479,1,-1,0,unknown,yes
39848,34,management,divorced,tertiary,no,2466,no,no,cellular,2,jun,143,1,281,5,other,no
39849,37,admin.,married,secondary,no,597,no,no,cellular,2,jun,395,1,-1,0,unknown,yes
39850,32,admin.,single,secondary,no,6981,yes,no,cellular,2,jun,154,1,194,3,failure,no
39851,37,admin.,married,secondary,no,0,yes,no,cellular,2,jun,107,1,-1,0,unknown,yes
39852,34,management,married,tertiary,no,611,no,no,cellular,2,jun,350,1,-1,0,unknown,yes
39853,36,management,single,tertiary,no,688,no,no,cellular,2,jun,126,1,120,1,failure,no
39854,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,yes
39855,48,blue-collar,married,secondary,no,238,yes,yes,cellular,2,jun,118,2,81,1,success,no
39856,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,199,1,96,2,success,yes
39857,30,student,single,secondary,no,1555,no,no,cellular,2,jun,115,1,-1,0,unknown,no
39858,36,unemployed,single,secondary,no,851,no,no,cellular,2,jun,368,2,-1,0,unknown,no
39859,44,management,married,tertiary,no,1954,no,no,cellular,2,jun,294,1,-1,0,unknown,yes
39860,45,management,married,tertiary,no,1788,no,no,cellular,2,jun,177,2,301,2,failure,no
39861,26,management,single,tertiary,no,3178,no,no,cellular,2,jun,64,1,-1,0,unknown,no
39862,34,self-employed,single,tertiary,no,90,no,no,cellular,2,jun,84,1,-1,0,unknown,no
39863,29,management,single,tertiary,no,307,yes,no,cellular,2,jun,690,1,-1,0,unknown,yes
39864,40,services,married,secondary,no,0,yes,no,cellular,2,jun,297,1,28,3,failure,no
39865,26,technician,married,secondary,no,915,no,no,cellular,2,jun,384,1,-1,0,unknown,yes
39866,40,unemployed,single,tertiary,no,7968,no,no,cellular,2,jun,596,1,-1,0,unknown,yes
39867,47,management,married,tertiary,no,1147,no,no,cellular,2,jun,654,1,95,1,failure,yes
39868,56,housemaid,divorced,primary,no,61,no,no,cellular,2,jun,144,1,-1,0,unknown,no
39869,41,management,married,secondary,no,280,yes,no,cellular,2,jun,88,1,95,2,success,no
39870,34,self-employed,married,tertiary,no,2427,no,no,telephone,2,jun,50,2,120,1,other,no
39871,35,technician,married,secondary,no,2789,yes,no,cellular,2,jun,88,1,-1,0,unknown,no
39872,43,blue-collar,married,secondary,no,2160,no,no,cellular,2,jun,169,1,-1,0,unknown,yes
39873,59,unemployed,divorced,secondary,no,2026,no,no,cellular,2,jun,395,1,-1,0,unknown,no
39874,52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,-1,0,unknown,yes
39875,38,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,4,success,yes
39876,38,technician,married,secondary,no,1931,no,no,cellular,2,jun,167,1,298,10,other,no
39877,38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,no
39878,49,technician,divorced,tertiary,no,1807,yes,no,cellular,2,jun,225,1,82,1,success,no
39879,33,services,divorced,secondary,no,1117,no,no,cellular,2,jun,417,1,-1,0,unknown,yes
39880,28,management,single,unknown,no,560,no,no,cellular,2,jun,135,1,-1,0,unknown,no
39881,50,technician,married,secondary,no,3370,no,no,cellular,2,jun,160,2,-1,0,unknown,yes
39882,39,admin.,single,secondary,no,782,yes,no,cellular,2,jun,162,2,28,15,failure,no
